seed,model,variant,target_score,separable_lower,separable_upper,separable_bound_gap,certification_converged,certification_evaluations,certified_margin,certified_detected,witness_expectation_target,normalized_margin,estimated_boundary,boundary_error,pauli_cosine,fake_fidelity,fake_trace_distance,fake_negativity,target_output_mass,fake_output_mass,linearity_error,observable_norm,witness_norm,candidate,target_p,best_epoch_instant,best_epoch_ema,best_normalized_validation_gap_instant,best_normalized_validation_gap_ema,seconds,generator_parameters,discriminator_parameters,primary
24,vqc,best_ema,0.43915094884896705,0.10497171794511706,0.10547171624850873,0.0004999983023916688,1,139492,0.3336792326004583,1,-0.3336792326004583,0.31872541014367023,0.36097205986248915,0.027638726529155833,0.9961918964340714,0.9030818342340443,0.2495944116656298,0.0,1.0000000000000007,1.0000000000000004,3.3306690738754696e-16,0.9996511415781909,1.0469175722451731,v0_d2_g5,0.6,900,980,0.3232449799595048,0.3366956915463549,52.73209449998103,80,48,1
24,vqc,final_ema,0.43723560051533733,0.10424989090623754,0.10474988185453427,0.000499990947296719,1,146739,0.33248571866080306,1,-0.33248571866080306,0.31739963323429365,0.3627038830386963,0.02937054970536296,0.9965500783755888,0.9010088807360259,0.25653937621387696,0.0,1.0,1.0,3.3306690738754696e-16,0.999773337574292,1.0475302547541805,v0_d2_g5,0.6,900,980,0.3232449799595048,0.3366956915463549,52.73209449998103,80,48,0
25,qsnn,best_ema,0.2572532866135669,0.09918084753799494,0.0996808435466118,0.0004999960076168541,1,102425,0.1575724430669551,1,-0.1575724430669551,0.3152686532353151,0.35856880720926027,0.02523547387592695,0.9951369843681447,0.8444806404095431,0.3745681366986528,0.0,0.9073343002925476,0.8981458513095804,1.1102230246251565e-16,0.5185763742089344,0.4998037116913863,q0_m90_d2_g5,0.6,980,600,0.3324627241740851,0.32376875825679957,38.22686839988455,80,46,1
25,qsnn,final_ema,0.3137120374330721,0.13872453178001384,0.1392245301335858,0.0004999983525719454,1,60325,0.17448750729948628,1,-0.17448750729948628,0.20875339567979118,0.42435143983980694,0.09101810650647363,0.9879783301236338,0.8505316408165587,0.37873532078813443,0.0,0.9349543736432149,0.9303976184514235,2.636779683484747e-16,0.715839725162961,0.8358547018182848,q0_m90_d2_g5,0.6,980,600,0.3324627241740851,0.32376875825679957,38.22686839988455,80,46,0
25,vqc,best_ema,0.48530784924675063,0.2164987113879253,0.21699870260099557,0.0004999912120702554,1,90805,0.26830914664575506,1,-0.26830914664575506,0.25219224459431877,0.3894910964488526,0.05615776311551929,0.9880351312429752,0.8878119877863394,0.30213762355063256,0.0,1.0000000000000004,1.0000000000000007,2.220446049250313e-16,0.9984267806385508,1.0639072072868943,v0_d2_g5,0.6,680,900,0.22439384075218438,0.28692867093041285,52.61558460001834,80,48,1
25,vqc,final_ema,0.47527831648568025,0.22179496036326912,0.22229495865757923,0.0004999982933100999,1,83658,0.252983357828101,1,-0.252983357828101,0.22511829221533355,0.40522396878625483,0.07189063545292151,0.9862341336234453,0.8756359747920948,0.3110733900910335,0.0,1.0000000000000007,1.0000000000000007,4.440892098500626e-16,0.9991761546380623,1.1237796597449021,v0_d2_g5,0.6,680,900,0.22439384075218438,0.28692867093041285,52.61558460001834,80,48,0
26,qsnn,best_ema,0.2591999267937158,0.11980063130299687,0.12030055208810173,0.0004999207841048514,1,71704,0.13889937470561406,1,-0.13889937470561406,0.3038826921663155,0.3640597112943416,0.0307263779610083,0.9957960552484383,0.8391503382311087,0.33527482568876815,0.0,0.9017860033148615,0.8921213678865736,2.220446049250313e-16,0.4948464030619874,0.4570822172050331,q0_m90_d2_g5,0.6,900,580,0.296167941614031,0.3112592854871293,38.248826099792495,80,46,1
26,qsnn,final_ema,0.32010358900022784,0.10019611330370656,0.10069609132858641,0.0004999780238798407,1,77011,0.21940749767164142,1,-0.21940749767164142,0.2900860801456362,0.3764041269558262,0.04307079362249289,0.9949559377861827,0.8594554827232527,0.32449711240513596,0.0,0.9334380488668163,0.9265738684143707,1.1102230246251565e-16,0.7133229247110409,0.7563530713417516,q0_m90_d2_g5,0.6,900,580,0.296167941614031,0.3112592854871293,38.248826099792495,80,46,0
26,vqc,best_ema,0.44195196262403214,0.09482354805422327,0.09532354657251184,0.0004999985172885607,1,317793,0.3466284160515203,1,-0.3466284160515203,0.3546968482792816,0.34902654971027824,0.01569321637694493,0.998982526763235,0.9514881613515754,0.20842217590906403,0.0,1.0000000000000007,1.0000000000000002,2.220446049250313e-16,0.9953640295451605,0.9772525967825674,v0_d2_g5,0.6,940,1000,0.3274697929848325,0.37310722455233963,52.51012700004503,80,48,1
26,vqc,final_ema,0.44195196262403214,0.09482354805422327,0.09532354657251184,0.0004999985172885607,1,317793,0.3466284160515203,1,-0.3466284160515203,0.3546968482792816,0.34902654971027824,0.01569321637694493,0.998982526763235,0.9514881613515754,0.20842217590906403,0.0,1.0000000000000007,1.0000000000000002,2.220446049250313e-16,0.9953640295451605,0.9772525967825674,v0_d2_g5,0.6,940,1000,0.3274697929848325,0.37310722455233963,52.51012700004503,80,48,0
27,qsnn,best_ema,0.24597783629077274,0.10199770247021211,0.10249770103956864,0.0004999985683565161,1,112411,0.14348013525120412,1,-0.14348013525120412,0.3012159472070724,0.3599800367987146,0.026646703465381283,0.9933209225613787,0.8790760750047775,0.2867546469287451,0.0,0.9033304736571955,0.8941217419551191,1.3877787807814457e-16,0.48534037106814737,0.47633645091362975,q0_m90_d2_g5,0.6,1000,560,0.2512565615374228,0.31708718459821483,38.077016999945045,80,46,1
27,qsnn,final_ema,0.31577438790765716,0.10644107727752239,0.10694106654248076,0.0004999892639583614,1,106953,0.2088333213651764,1,-0.2088333213651764,0.2594220839317203,0.3923923722457394,0.0590590389124061,0.9921265952174237,0.8176946755170142,0.3790062450970035,0.0,0.9355551275470766,0.9295765288765532,2.220446049250313e-16,0.720963981585269,0.8049943867544492,q0_m90_d2_g5,0.6,1000,560,0.2512565615374228,0.31708718459821483,38.077016999945045,80,46,0
27,vqc,best_ema,0.4220566843337371,0.07705408734276759,0.07755407960260119,0.0004999922588335981,1,279898,0.3445026047311359,1,-0.3445026047311359,0.32100369834356846,0.36070925758511535,0.027375924251782036,0.9969723010183617,0.879659646979134,0.2754668564473869,0.0,1.0000000000000004,1.0000000000000002,3.3306690738754696e-16,0.9996200961952508,1.073204472437002,v0_d2_g5,0.6,760,1000,0.3273578729347787,0.32829603830346793,53.14180230000056,80,48,1
27,vqc,final_ema,0.4220566843337371,0.07705408734276759,0.07755407960260119,0.0004999922588335981,1,279898,0.3445026047311359,1,-0.3445026047311359,0.32100369834356846,0.36070925758511535,0.027375924251782036,0.9969723010183617,0.879659646979134,0.2754668564473869,0.0,1.0000000000000004,1.0000000000000002,3.3306690738754696e-16,0.9996200961952508,1.073204472437002,v0_d2_g5,0.6,760,1000,0.3273578729347787,0.32829603830346793,53.14180230000056,80,48,0
28,qsnn,best_ema,0.30056517600016575,0.117954300045824,0.11845428854956683,0.0004999885027428264,1,55758,0.18211088745059892,1,-0.18211088745059892,0.2553057280720992,0.3889113595691982,0.055578026235864886,0.991918894443176,0.8564054315213626,0.3345986764423803,0.0,0.9231133978550783,0.917988391771195,2.220446049250313e-16,0.6466695609051261,0.7133051374357342,q0_m90_d2_g5,0.6,900,820,0.17522138247254118,0.29253620928303153,38.357109900098294,80,46,1
28,qsnn,final_ema,0.3202003052132445,0.11779171876866668,0.11829167117455677,0.0004999524048900916,1,72543,0.20190863403868772,1,-0.20190863403868772,0.2486220456807274,0.3915966087904373,0.05826327545710397,0.9914219336643747,0.8995944683002047,0.2851101121081611,0.0,0.9323741311899302,0.9272296863622544,3.3306690738754696e-16,0.7090044715726318,0.8121107421743783,q0_m90_d2_g5,0.6,900,820,0.17522138247254118,0.29253620928303153,38.357109900098294,80,46,0
28,vqc,best_ema,0.4310115702881129,0.09613028728184825,0.09663027495137684,0.000499987668528587,1,129243,0.33438129533673605,1,-0.33438129533673605,0.3146474255448757,0.36406374500082156,0.030730411667488244,0.9965531272007917,0.9389848231903212,0.2334064714113722,0.0,1.0,1.0000000000000002,1.6653345369377348e-16,0.9983898015667775,1.062717404274601,v0_d2_g5,0.6,860,880,0.3108263265934555,0.3310525561928648,53.20103790005669,80,48,1
28,vqc,final_ema,0.42301072028954345,0.10176117676815233,0.10226116073986564,0.0004999839707133108,1,95232,0.3207495595496778,1,-0.3207495595496778,0.2952272091421683,0.3766693937102671,0.04333606037693377,0.9960122162208287,0.9443325184927032,0.22181623223530653,0.0,0.9999999999999999,0.9999999999999997,1.1102230246251565e-16,0.9983392111746744,1.0864498583368007,v0_d2_g5,0.6,860,880,0.3108263265934555,0.3310525561928648,53.20103790005669,80,48,0
29,qsnn,best_ema,0.2497842514212357,0.10215128516802593,0.10265128458418218,0.0004999994151562437,1,76329,0.1471329668370535,1,-0.1471329668370535,0.29436360681467466,0.3709767661350279,0.037643432801694576,0.9940569674744614,0.8444288086643489,0.382814390290319,0.0,0.9059930133424514,0.8958884444876786,1.1102230246251565e-16,0.5071523465234227,0.4998340944017765,q0_m90_d2_g5,0.6,120,600,0.21090540089812737,0.32225358460765513,38.329542599851266,80,46,1
29,qsnn,final_ema,0.31307054697637204,0.09892432022745956,0.09942431842714847,0.0004999981986889002,1,83185,0.21364622854922358,1,-0.21364622854922358,0.26864349524690617,0.3854883156444436,0.052154982311110265,0.993228547883251,0.8854339239041226,0.33568930521220386,0.0,0.9346703710062532,0.9303076049711037,4.996003610813204e-16,0.7124388690733245,0.7952778769233351,q0_m90_d2_g5,0.6,120,600,0.21090540089812737,0.32225358460765513,38.329542599851266,80,46,0
29,vqc,best_ema,0.44211041769637205,0.11715557735434501,0.11765557528834275,0.0004999979329977366,1,106358,0.3244548424080293,1,-0.3244548424080293,0.30957730517578724,0.3652560561775161,0.031922722844182794,0.9955516059572443,0.9383738817679733,0.22342142090151426,0.0,0.9999999999999993,0.9999999999999993,2.7755575615628914e-16,0.9981416368304475,1.0480575836261452,v0_d2_g5,0.6,700,840,0.25298589190922477,0.3355403719737984,52.53017430007458,80,48,1
29,vqc,final_ema,0.4294929552812648,0.1106367956098534,0.11113678802250335,0.000499992411649941,1,92239,0.3183561672587615,1,-0.3183561672587615,0.2934476042471654,0.3759249278966878,0.042591594563354485,0.9963966888899147,0.9336383844760318,0.22322950457357293,0.0,1.0000000000000004,1.0000000000000002,2.220446049250313e-16,0.9986645496007311,1.0848824889046158,v0_d2_g5,0.6,700,840,0.25298589190922477,0.3355403719737984,52.53017430007458,80,48,0
30,qsnn,best_ema,0.3293314875000256,0.10629759198575614,0.10679758557769506,0.000499993590938913,1,142300,0.22253390192233055,1,-0.22253390192233055,0.3212757727838242,0.35796160502912444,0.024628271695791126,0.9971286545708189,0.8783314873234324,0.29676612948666037,0.0,0.9285970900723166,0.920681578672838,2.220446049250313e-16,0.6974210230400899,0.6926569656781005,q0_m90_d2_g5,0.6,580,960,0.2523010765641452,0.33545570561846166,38.37422260013409,80,46,1
30,qsnn,final_ema,0.3307381525535966,0.13111160921909987,0.13161160705830763,0.0004999978382077552,1,74980,0.199126545495289,1,-0.199126545495289,0.2701275412131165,0.3884079372035052,0.05507460387017188,0.9947634250827991,0.8787387931322049,0.29073053030129165,0.0,0.9305460167762409,0.9235143295208799,2.220446049250313e-16,0.7085756170128785,0.737157509378833,q0_m90_d2_g5,0.6,580,960,0.2523010765641452,0.33545570561846166,38.37422260013409,80,46,0
30,vqc,best_ema,0.45102717403565745,0.1330541509334538,0.13355414769669713,0.0004999967622433266,1,133127,0.31747302633896035,1,-0.31747302633896035,0.2961524282841995,0.3654546041674625,0.03212127083412919,0.9944435588067423,0.946165618667633,0.2085017852288536,0.0,1.0000000000000009,1.0000000000000007,2.220446049250313e-16,0.9936031706687126,1.0719919744649222,v0_d2_g5,0.6,680,960,0.2326693217572816,0.311715439606561,52.78296329989098,80,48,1
30,vqc,final_ema,0.4486269287587612,0.16656177168894265,0.16706172684226359,0.00049995515232093,1,79446,0.2815652019164976,1,-0.2815652019164976,0.2554142148742682,0.39299337022138203,0.05966003688804872,0.9931457844178986,0.9273362851959451,0.2523045271805205,0.0,0.9999999999999998,0.9999999999999994,2.220446049250313e-16,0.9942109252566276,1.1023865764679646,v0_d2_g5,0.6,680,960,0.2326693217572816,0.311715439606561,52.78296329989098,80,48,0
31,qsnn,best_ema,0.3058915827320442,0.05713935517144558,0.057639340097986,0.0004999849255404171,1,166069,0.2482522426340582,1,-0.2482522426340582,0.3368697472387937,0.35882117287417115,0.02548783954083783,0.9987752525897144,0.8534994765571771,0.3542705341637244,0.0,0.9378590521846608,0.9357022433540872,1.1102230246251565e-16,0.7182220111352788,0.7369383705984199,q0_m90_d2_g5,0.6,900,980,0.25392418816177914,0.3523451448800597,37.62252099998295,80,46,1
31,qsnn,final_ema,0.3079251006005617,0.05775229849363067,0.05825229599648608,0.0004999975018554065,1,372732,0.24967280460407565,1,-0.24967280460407565,0.33687778776434274,0.3593417423976769,0.026008409064343596,0.9986326983263496,0.8577262547107454,0.3420436792070744,0.0,0.9386224398704155,0.9365954714412819,1.1102230246251565e-16,0.7237270101556823,0.7411376281618487,q0_m90_d2_g5,0.6,900,980,0.25392418816177914,0.3523451448800597,37.62252099998295,80,46,0
31,vqc,best_ema,0.4185478002112605,0.04789131528862628,0.048472555153364426,0.0005812398637381477,0,399730,0.3700752450578961,1,-0.3700752450578961,0.359239926104645,0.3447758384426443,0.011442505109310996,0.998882312716948,0.9221460486252813,0.2501714970507751,0.0,1.0000000000000009,1.0000000000000007,1.1102230246251565e-16,0.999287343331539,1.0301617892831176,v0_d2_g5,0.6,780,1000,0.32261798545718434,0.36532714590931153,52.935722400201485,80,48,1
31,vqc,final_ema,0.4185478002112605,0.04789131528862628,0.048472555153364426,0.0005812398637381477,0,399730,0.3700752450578961,1,-0.3700752450578961,0.359239926104645,0.3447758384426443,0.011442505109310996,0.998882312716948,0.9221460486252813,0.2501714970507751,0.0,1.0000000000000009,1.0000000000000007,1.1102230246251565e-16,0.999287343331539,1.0301617892831176,v0_d2_g5,0.6,780,1000,0.32261798545718434,0.36532714590931153,52.935722400201485,80,48,0
32,qsnn,best_ema,0.2922797497023864,0.10521697223787807,0.10571696172763445,0.0004999894887563749,1,88540,0.18656278797475195,1,-0.18656278797475195,0.3137811962053915,0.3670919812775289,0.033758647944195586,0.9975791623229595,0.8510826263796735,0.33653114888234914,0.0,0.9181527912528823,0.9108544271202892,2.7755575615628914e-16,0.6131960330238084,0.5945633142804188,q0_m90_d2_g5,0.6,820,740,0.25537974459843776,0.3247453711972967,40.044938599923626,80,46,1
32,qsnn,final_ema,0.3202859919092719,0.13627192304903876,0.13677191825791404,0.0004999952078752756,1,64447,0.18351407365135788,1,-0.18351407365135788,0.23834570567395766,0.4119591403813591,0.0786258070480258,0.9915822564026421,0.8692947830405169,0.35297889827494916,0.0,0.9334703845871444,0.9291944573127913,1.1102230246251565e-16,0.715071742459374,0.7699491506777718,q0_m90_d2_g5,0.6,820,740,0.25537974459843776,0.3247453711972967,40.044938599923626,80,46,0
32,vqc,best_ema,0.4249065017609325,0.10744248345686958,0.10794247936164683,0.0004999959037772506,1,85413,0.31696402239928567,1,-0.31696402239928567,0.289827713484065,0.3774439624514375,0.044110629118104205,0.9954569171147412,0.9382795579607252,0.2206378802308498,0.0,1.0,1.0,1.6653345369377348e-16,0.9961817392970058,1.0936291032662502,v0_d2_g5,0.6,960,1000,0.3027688232487541,0.30286239476768506,54.0119775000494,80,48,1
32,vqc,final_ema,0.4249065017609325,0.10744248345686958,0.10794247936164683,0.0004999959037772506,1,85413,0.31696402239928567,1,-0.31696402239928567,0.289827713484065,0.3774439624514375,0.044110629118104205,0.9954569171147412,0.9382795579607252,0.2206378802308498,0.0,1.0,1.0,1.6653345369377348e-16,0.9961817392970058,1.0936291032662502,v0_d2_g5,0.6,960,1000,0.3027688232487541,0.30286239476768506,54.0119775000494,80,48,0
33,qsnn,best_ema,0.2538596917346423,0.11183532388830755,0.11233530107745447,0.0004999771881469134,1,116561,0.1415243906571878,1,-0.1415243906571878,0.31014963358797526,0.3637033878782643,0.03037005454493097,0.9964717072421096,0.8062284613480039,0.4044807097904698,0.0,0.9021939243436292,0.8927003528430032,1.6653345369377348e-16,0.4939434949943905,0.45631003661026026,q0_m90_d2_g5,0.6,880,580,0.25894368983193716,0.3342696108125185,39.33970349980518,80,46,1
33,qsnn,final_ema,0.3165123356743699,0.10357529081124262,0.10407527472356608,0.0004999839113234567,1,54718,0.21243706095080384,1,-0.21243706095080384,0.27778516987038765,0.3859880312417183,0.052654697908385006,0.995450837310219,0.8434862424199149,0.30995007114664186,0.0,0.9341145733368988,0.9255314428706883,3.3306690738754696e-16,0.7141320541280629,0.7647530681710808,q0_m90_d2_g5,0.6,880,580,0.25894368983193716,0.3342696108125185,39.33970349980518,80,46,0
33,vqc,best_ema,0.47291474767019603,0.16752397826335202,0.16802397633068358,0.0004999980663315529,1,144926,0.3048907713395125,1,-0.3048907713395125,0.2995520924608841,0.36653229916815905,0.03319896583482573,0.9946201104648827,0.8886646222116463,0.29264652628259424,0.0,1.0000000000000002,1.0000000000000004,2.220446049250313e-16,0.9978148199357754,1.0178222052624304,v0_d2_g5,0.6,1000,1000,0.30940508323440175,0.30158082328479874,54.083308399887756,80,48,1
33,vqc,final_ema,0.47291474767019603,0.16752397826335202,0.16802397633068358,0.0004999980663315529,1,144926,0.3048907713395125,1,-0.3048907713395125,0.2995520924608841,0.36653229916815905,0.03319896583482573,0.9946201104648827,0.8886646222116463,0.29264652628259424,0.0,1.0000000000000002,1.0000000000000004,2.220446049250313e-16,0.9978148199357754,1.0178222052624304,v0_d2_g5,0.6,1000,1000,0.30940508323440175,0.30158082328479874,54.083308399887756,80,48,0
34,qsnn,best_ema,0.37792617753555796,0.2359703881754638,0.23647038351894933,0.0004999953424855152,1,67601,0.14145579401660863,1,-0.14145579401660863,0.28784199157205836,0.38099339798283255,0.047660064649499234,0.9963716141484812,0.8768235501416491,0.3413456576385614,0.0,0.8996501556139551,0.8811335301026725,2.220446049250313e-16,0.6371901299261971,0.4914355728434313,q0_m90_d2_g5,0.6,60,820,0.26626954741616476,0.310724287219468,39.90455109998584,80,46,1
34,qsnn,final_ema,0.39078271689748345,0.24001375354072063,0.24051373618023533,0.0004999826385146955,1,44996,0.15026898071724812,1,-0.15026898071724812,0.2352829679115884,0.4058599156738829,0.0725265823405496,0.9915866026356177,0.8520251223316867,0.33877246771547037,0.0,0.9093294898024391,0.8835157238121389,2.7755575615628914e-16,0.7019964479234906,0.6386734324675565,q0_m90_d2_g5,0.6,60,820,0.26626954741616476,0.310724287219468,39.90455109998584,80,46,0
34,vqc,best_ema,0.42795135349153285,0.07947352734309415,0.07997352412530555,0.0004999967812113898,1,148462,0.3479778293662273,1,-0.3479778293662273,0.3391178539009849,0.35588268855283095,0.022549355219497635,0.9981567156963803,0.9453968719617373,0.20537576570104643,0.0,1.0000000000000004,1.0000000000000004,3.3306690738754696e-16,0.9998734796343053,1.026126537908055,v0_d2_g5,0.6,760,960,0.2894020216288768,0.3606858635607618,53.92586120008491,80,48,1
34,vqc,final_ema,0.4245759887249735,0.10924405457503117,0.10974404621198239,0.0004999916359512135,1,102507,0.31483194251299107,1,-0.31483194251299107,0.2958812196978215,0.3799237560052914,0.046590422671958065,0.9963118673973327,0.9415299104819596,0.2198502293329901,0.0,0.9999999999999998,0.9999999999999998,3.3306690738754696e-16,0.9998360747818062,1.0640484138686586,v0_d2_g5,0.6,760,960,0.2894020216288768,0.3606858635607618,53.92586120008491,80,48,0
35,qsnn,best_ema,0.3673079878311435,0.22509707486289895,0.2255970667929754,0.0004999919290764321,1,72438,0.1417109210381681,1,-0.1417109210381681,0.30990343809603466,0.3647952221923172,0.03146188885898388,0.997268489491798,0.8633407295534375,0.2985934485482918,0.0,0.895905150916311,0.8685521404060894,1.6653345369377348e-16,0.6085445239019327,0.45727443977002247,q0_m90_d2_g5,0.6,680,760,0.26963541160850496,0.3380958168301028,39.56390900001861,80,46,1
35,qsnn,final_ema,0.4014672422156916,0.301451868885456,0.3019518279264505,0.000499959039994502,1,28990,0.0995154142892411,1,-0.0995154142892411,0.1500921974061408,0.4713058292445317,0.13797249591119837,0.9802645362836309,0.9072747110407833,0.27220651497503023,0.0,0.9100873940839058,0.8872161823096074,3.3306690738754696e-16,0.7179103817117005,0.6630285651689019,q0_m90_d2_g5,0.6,680,760,0.26963541160850496,0.3380958168301028,39.56390900001861,80,46,0
35,vqc,best_ema,0.4604985723730233,0.1381725698493766,0.1386725686147198,0.0004999987643432013,1,179271,0.3218260037583035,1,-0.3218260037583035,0.31905450954442566,0.35950534276669704,0.02617200943336373,0.9967736427187524,0.9270557848540218,0.2356688464105843,0.0,1.0,1.0000000000000004,2.220446049250313e-16,0.9973311113888077,1.0086865853042957,v0_d2_g5,0.6,840,1000,0.29171218276304695,0.3296129652857807,54.42690859991126,80,48,1
35,vqc,final_ema,0.4604985723730233,0.1381725698493766,0.1386725686147198,0.0004999987643432013,1,179271,0.3218260037583035,1,-0.3218260037583035,0.31905450954442566,0.35950534276669704,0.02617200943336373,0.9967736427187524,0.9270557848540218,0.2356688464105843,0.0,1.0,1.0000000000000004,2.220446049250313e-16,0.9973311113888077,1.0086865853042957,v0_d2_g5,0.6,840,1000,0.29171218276304695,0.3296129652857807,54.42690859991126,80,48,0
36,qsnn,best_ema,0.22730551878302166,0.1268858536485655,0.12738581600993218,0.0004999623603666736,1,52775,0.09991970277308948,1,-0.09991970277308948,0.3045417699579809,0.366632355616233,0.03329902228289966,0.9965253819394511,0.8683384655795473,0.31517177108092864,0.0,0.8891502650787071,0.8759986539729665,1.1102230246251565e-16,0.398716511850587,0.3280985159667125,q0_m90_d2_g5,0.6,820,480,0.2787844296997044,0.33898935623048554,39.632863000035286,80,46,1
