epoch,global_step,loss_D,loss_G,grad_norm_D,grad_norm_G,discriminator_updates,generator_updates,V_trace,V_direct_success,accuracy,z_real,z_fake,output_mass_real,output_mass_fake,leakage_real,leakage_fake,fidelity_mean_states,trace_distance_mean_states,hellinger_mean_states,total_variation_mean_states,purity_real_mean_state,purity_fake_mean_state,trace_drift_max,trace_imag_max,hermiticity_drift_max,min_eigenvalue,autoencoder_reconstruction_mse,generated_mean_image_mse,generated_image_pixel_variance,real_image_pixel_variance,generated_latent_effective_dimensions,epoch_seconds,peak_cuda_memory_mb
39,2520,-0.5649227187747047,-0.29968187370628274,0.0442712020188097,1.019060006848088,63,189,0.569319486618042,0.5542009472846985,0.5,0.562422513961792,0.2851446866989136,0.9704979062080383,0.969028115272522,0.02950209379196167,0.030971869826316833,0.7176820764253357,0.3734191240495376,0.18847298013641475,0.22384865180783042,0.7716161267875349,0.6555720715478421,1.3855383258487564e-06,1.879365843721406e-09,4.933592886761085e-09,-8.158055588136252e-09,0.00642258208245039,0.0184825100004673,0.03049318492412567,0.05144048109650612,60.13691329956055,54.01763519999804,379.322265625
40,2583,-0.566599410677713,-0.29943368146343835,0.04378300538611791,1.025910769820844,63,189,0.5737299919128418,0.559177815914154,0.5,0.5667328238487244,0.2718127369880676,0.9717727303504944,0.9700183868408203,0.028227269649505615,0.029981590807437897,0.7315838681149437,0.3348733917513246,0.14227360117339757,0.1494001219850322,0.7456950798385139,0.645165011490902,8.480528776999563e-07,1.192142734572979e-09,3.4924596548080444e-09,-1.4449821122070689e-08,0.007175517734140158,0.016242168843746185,0.0290637519210577,0.0522516593337059,60.29866409301758,54.348846500000946,379.322265625
41,2646,-0.5655612472503905,-0.3043326305018531,0.0447310951967088,1.0303252058685142,63,189,0.571853518486023,0.5576740503311157,0.5,0.5836776494979858,0.2962636947631836,0.9725009202957153,0.9707812666893005,0.02749904990196228,0.02921874076128006,0.704248224382214,0.37846676824190406,0.18349588173471612,0.1966823412511013,0.7089658867194166,0.6518808355426056,2.451611180731561e-06,2.7016199468515856e-09,4.197414120966556e-09,-8.125178361230851e-09,0.005492859985679388,0.009645755402743816,0.034654539078474045,0.06124226748943329,59.26776885986328,54.536225699997885,379.322265625
42,2709,-0.5674133310242305,-0.2887474038298168,0.04531599362454717,1.044524643471632,63,189,0.5542309284210205,0.5407474040985107,0.5,0.5545894503593445,0.3376656174659729,0.9741606116294861,0.9719052314758301,0.025839366018772125,0.028094790875911713,0.7127987488070187,0.3427200473909911,0.15366608620212954,0.17171377840404292,0.7089835108834476,0.6461966267822796,3.077278506680159e-06,1.4335756587900705e-09,3.5463707083202473e-09,-4.347889699653365e-09,0.005326054524630308,0.013647648505866528,0.03087569959461689,0.062100235372781754,60.35403823852539,54.57647859999997,379.322265625
43,2772,-0.5668624989570133,-0.29863894726864243,0.04492592303052781,1.0407200717421436,63,189,0.571891725063324,0.5587173700332642,0.5,0.597866415977478,0.3102996051311493,0.9744149446487427,0.9728878736495972,0.025585010647773743,0.027112148702144623,0.7484175071900482,0.34924435198878623,0.17043611326234184,0.18980372080812774,0.7542476087226601,0.6900410642378794,2.669284640433034e-06,1.574156246976141e-09,3.033646810674897e-09,-7.2412759844567324e-09,0.005163193214684725,0.01658373512327671,0.02711271494626999,0.05141841620206833,60.22343444824219,54.79773449999993,379.322265625
44,2835,-0.5679256528142899,-0.2952870599649571,0.04469833960608831,1.0459566135255118,63,189,0.5583168268203735,0.5452579259872437,0.5,0.5397824645042419,0.30651527643203735,0.974492073059082,0.9732722043991089,0.025507919490337372,0.026727750897407532,0.6642969189173811,0.4181443389905073,0.22103085923644,0.24082724204543005,0.6845743457130786,0.6263101096771896,2.772498191916384e-06,1.917638193637411e-09,3.537110838944526e-09,-5.952513379058157e-09,0.006355208810418844,0.02015754021704197,0.043620459735393524,0.060532934963703156,57.428348541259766,54.45351010000013,379.322265625
45,2898,-0.5683648624117412,-0.2868904905029075,0.045172179029101416,1.047650170704675,63,189,0.5640032887458801,0.5515947341918945,0.5,0.5678868293762207,0.3118736147880554,0.976007342338562,0.9743582010269165,0.02399265766143799,0.025641806423664093,0.7060871190374971,0.3470927706894315,0.1588129948074626,0.18036563994808613,0.6995817204831551,0.6387133245815482,2.3633529053768143e-06,1.2729134932524741e-09,3.52336697988714e-09,-5.999154168196519e-09,0.004849784076213837,0.012809800915420055,0.03584229201078415,0.060796964913606644,59.88712692260742,54.54829149999932,379.322265625
46,2961,-0.56745165491861,-0.3011152511708951,0.04496249497409851,1.0412064163142412,63,189,0.5698957443237305,0.5579853057861328,0.5,0.5863069295883179,0.30672386288642883,0.9771181344985962,0.9752402305603027,0.02288185805082321,0.024759821593761444,0.688376049885735,0.3936293825687173,0.190115239174099,0.2055844949460245,0.7351898840382747,0.6420189485440619,1.6940302884904668e-06,1.0575195764385686e-09,3.6163778433131675e-09,-8.155943526776217e-09,0.007545401807874441,0.018131740391254425,0.03246008977293968,0.057186368852853775,59.17974090576172,55.47174889999951,379.322265625
47,3024,-0.5686982368666028,-0.30412879601988213,0.04503477175557424,1.051493158731511,63,189,0.5741748809814453,0.5627031326293945,0.5,0.5824894905090332,0.28579002618789673,0.9779056906700134,0.9762073755264282,0.022094331681728363,0.02379263937473297,0.7136610476355099,0.37568304524646634,0.1799732720794245,0.21106727811305348,0.7159429702207998,0.6584239201935831,1.3748406217928277e-06,1.3568326338777442e-09,2.5637815177376893e-09,-5.43938169604531e-09,0.007579720579087734,0.0187824759632349,0.03535362705588341,0.05909048020839691,59.2997932434082,55.11563910000041,379.322265625
48,3087,-0.5694745097841535,-0.29155352585530153,0.04547867255788001,1.0522096503979315,63,189,0.5735644698143005,0.5623239874839783,0.5,0.5858619809150696,0.2916041612625122,0.9782873392105103,0.9767507314682007,0.02171263098716736,0.023249290883541107,0.7137379482547825,0.3533314361934774,0.1561813020781488,0.17808414115331517,0.728302765070056,0.6376665753159794,1.5823443391127512e-06,1.9953805409193837e-09,3.046880552615598e-09,-6.7171765060446636e-09,0.0060368794947862625,0.009832942858338356,0.033714741468429565,0.05752285569906235,59.56485366821289,54.41140840000298,379.322265625
49,3150,-0.5696001535370236,-0.29841100452122865,0.044729120615455836,1.0597351518257585,63,189,0.5689245462417603,0.5582258105278015,0.5,0.6106696724891663,0.3349716067314148,0.9796743988990784,0.9775307178497314,0.02032563090324402,0.02246924489736557,0.7187240157103726,0.357731979046803,0.17071098360082676,0.19503575697326211,0.7697904535028037,0.6511893370387848,2.1789705897390377e-06,1.474825722159491e-09,2.6161089835507133e-09,-8.806699775514277e-09,0.004926481284201145,0.010321609675884247,0.03616083040833473,0.050706278532743454,59.935665130615234,54.31048789999841,379.322265625
50,3213,-0.5696570835416279,-0.3034746880253787,0.044642416375970086,1.0576733770193878,63,189,0.5872538685798645,0.5768804550170898,0.5,0.619753360748291,0.2707379460334778,0.980040431022644,0.9784660935401917,0.019959531724452972,0.021533913910388947,0.7138306964273723,0.36035991754873914,0.17200334780022758,0.19082986239149524,0.7769755561757654,0.6412955602422852,2.209914327977458e-06,1.5800031598822359e-09,2.396475566456076e-09,-4.834158629673477e-09,0.0059083858504891396,0.018303997814655304,0.03029460273683071,0.052372779697179794,60.00031661987305,54.618981200001144,379.322265625
51,3276,-0.5680154864750211,-0.29466425915243766,0.044997706358867975,1.0537533085182231,63,189,0.5786670446395874,0.5685504674911499,0.5,0.6159389019012451,0.3012707531452179,0.9807445406913757,0.978789210319519,0.01925545185804367,0.021210797131061554,0.7033225232195546,0.3941283953053248,0.18884450535095387,0.21240559334964063,0.7554924854589826,0.6490694196175669,8.716074262338225e-07,1.1815594956436637e-09,2.796391991308032e-09,-8.770144625721801e-09,0.0054239691235125065,0.02437783032655716,0.02943718433380127,0.05650785565376282,58.79521179199219,55.073254899998574,379.322265625
52,3339,-0.5703635017077128,-0.3044705319972265,0.045762136223770324,1.0516520675527987,63,189,0.5668348073959351,0.557026743888855,0.5,0.5703092813491821,0.3029700517654419,0.9808658957481384,0.9799017906188965,0.01913411170244217,0.020098187029361725,0.7440732256230557,0.32647855326207986,0.14605149247913818,0.15756402136130587,0.7280876001549288,0.6676203132775558,7.223898137453943e-07,1.0749885981240414e-09,3.0357401842263756e-09,-5.893319419983044e-09,0.005597516894340515,0.006843589711934328,0.03358585387468338,0.05585596337914467,60.16941833496094,54.75629900000058,379.322265625
53,3402,-0.5702895077448042,-0.29551753196766767,0.0454231168897379,1.0566207075875902,63,189,0.5870996713638306,0.5777855515480042,0.5,0.6407037973403931,0.29230520129203796,0.9825304746627808,0.9802131056785583,0.017469502985477448,0.01978689432144165,0.7097401428753382,0.3771937105647788,0.18289143310306027,0.20531978180624505,0.7805891405534116,0.6493982323564735,2.07522202799737e-06,6.714803775943051e-10,2.584839625187977e-09,-7.343789184610259e-09,0.006347648799419403,0.02432882785797119,0.02822839468717575,0.05465605854988098,59.52992630004883,54.5187386999969,379.322265625
54,3465,-0.5696485808917454,-0.31268364695644885,0.045615745264859425,1.0516240196253257,63,189,0.5805289149284363,0.5712733268737793,0.5,0.594070553779602,0.27195483446121216,0.9818391799926758,0.9811385869979858,0.018160782754421234,0.018861450254917145,0.7417991769163048,0.3533554210154618,0.161419824949929,0.16629480495108384,0.7522175421405873,0.6602977285065852,2.569536150076601e-06,5.346901727799891e-10,1.6308535968561075e-09,-7.310229538760452e-09,0.008039599284529686,0.018531622365117073,0.032962437719106674,0.05543576180934906,61.45350646972656,54.338915199998155,379.322265625
55,3528,-0.5707437064912584,-0.3043416773989087,0.04619705570595605,1.0670580435051489,63,189,0.5665110945701599,0.5576760768890381,0.5,0.6230629682540894,0.3570186495780945,0.9829633235931396,0.9816964864730835,0.017036698758602142,0.018303528428077698,0.71424470516724,0.35733968759732887,0.1714278418422328,0.1937775007317835,0.7264234018367546,0.6805410813601016,3.581746341296821e-06,1.0920364588870796e-09,2.5637815177376893e-09,-6.663081572246771e-09,0.0051667834632098675,0.015325237065553665,0.03209995478391647,0.05806659162044525,59.683780670166016,54.78951020000022,379.322265625
56,3591,-0.5709968247110881,-0.2907300136549763,0.04510519730429801,1.0686867681760637,63,189,0.5814995765686035,0.572820782661438,0.5,0.5870156288146973,0.261017382144928,0.9832132458686829,0.9820716381072998,0.016786769032478333,0.017928361892700195,0.7183382861691048,0.3815261786531241,0.18577130512894463,0.2051613303520507,0.7476074112524338,0.6728456336710238,1.9715199286451934e-06,8.382373936676249e-10,2.6966234168267115e-09,-6.641349971145036e-09,0.006137672811746597,0.016624994575977325,0.02936721220612526,0.0520712286233902,59.736083984375,54.62226820000069,379.322265625
57,3654,-0.5719267044748578,-0.29681068170007574,0.04496223698296244,1.0654780145675418,63,189,0.5738391876220703,0.5654866099357605,0.5,0.5729330778121948,0.277576208114624,0.984020471572876,0.9825689792633057,0.015979476273059845,0.017431028187274933,0.7283044375319374,0.3476140592559374,0.15911436133321621,0.16603389514445122,0.7670926682009599,0.6513008650992593,6.83392386235937e-07,1.150589833912724e-09,2.6264493755713287e-09,-8.52435020991546e-09,0.004404173698276281,0.017285320907831192,0.033940333873033524,0.050505343824625015,60.20477294921875,54.29525300000023,379.322265625
58,3717,-0.5704210873634096,-0.2936977216648677,0.046470649244766384,1.0735776922690174,63,189,0.5841272473335266,0.5759342908859253,0.5,0.5939698219299316,0.2574608623981476,0.9843183159828186,0.9829100370407104,0.01568169891834259,0.017089925706386566,0.6972534033492999,0.37775929192092006,0.16929660023997978,0.1942988094977977,0.7348243414674375,0.6437990171078343,3.5633324841910508e-06,8.139553571082092e-10,2.561137080192566e-09,-7.113835820021312e-09,0.004475507885217667,0.016892138868570328,0.029159756377339363,0.05851566791534424,60.10297393798828,54.361839500001224,379.322265625
59,3780,-0.5719704864517091,-0.28827458604302986,0.04521333337539718,1.0749434882370883,63,189,0.5577845573425293,0.549746036529541,0.5,0.5476930141448975,0.3165546655654907,0.9841228127479553,0.983722984790802,0.01587720215320587,0.016276992857456207,0.7108404550028182,0.3603420291123553,0.16639401236901377,0.18851751224184818,0.6779122261646854,0.6751605839982044,6.99791769420699e-07,6.636446081532358e-10,1.6582161213256469e-09,-4.624626258686446e-09,0.005303993821144104,0.02019445225596428,0.02845626324415207,0.06816142052412033,60.046630859375,55.394318999999086,379.322265625
60,3843,-0.5716320266799321,-0.29470225143684914,0.04558229635632227,1.0771356508845376,63,189,0.5688802003860474,0.5612860918045044,0.5,0.5616591572761536,0.2861383557319641,0.9854100942611694,0.9842132925987244,0.014589890837669373,0.01578671485185623,0.7180778208508907,0.34726662020112875,0.15674751942301549,0.17911861341537388,0.6977414747547279,0.6678541003598911,2.9423356409097323e-06,8.720210600702064e-10,1.863554421996479e-09,-8.055662112433722e-09,0.006132203619927168,0.013659934513270855,0.03381519392132759,0.06175810843706131,60.80866241455078,55.052994800000306,379.322265625
61,3906,-0.5723722577095032,-0.29190727153783125,0.04629753204801726,1.0843931739292447,63,189,0.5764340758323669,0.5689829587936401,0.5,0.5945014953613281,0.28876519203186035,0.9856818914413452,0.9845134019851685,0.014318093657493591,0.015486612915992737,0.7389055675078033,0.37254742350327297,0.18942985468396767,0.21193136647321315,0.8029978436017902,0.6311524234207551,1.950622845470207e-06,6.972129545251317e-10,1.5190554652669954e-09,-5.214793697038585e-09,0.005441032815724611,0.021513812243938446,0.03250207379460335,0.047710008919239044,59.49757385253906,54.168907399998716,379.322265625
62,3969,-0.571763643196651,-0.28035500275079533,0.04491119406052998,1.0900360371069933,63,189,0.560918390750885,0.5537949800491333,0.5,0.5535184741020203,0.3098449110984802,0.9862839579582214,0.9852226376533508,0.013716064393520355,0.014777347445487976,0.7257030228633014,0.3523364493531152,0.1683613377689557,0.18758660783568215,0.7265109629647236,0.6452147668082485,2.6240720671921736e-06,6.489815991192732e-10,1.285849257510535e-09,-4.6070120596803136e-09,0.005319050047546625,0.00877133198082447,0.03686694800853729,0.049569692462682724,60.6806640625,54.02579650000189,379.322265625
63,4032,-0.5711162780958509,-0.27835201673091403,0.04579861485768878,1.090074912265495,63,189,0.5599044561386108,0.5529273152351379,0.5,0.5710386037826538,0.3314206600189209,0.98646479845047,0.9856264591217041,0.013535179197788239,0.014373555779457092,0.7342293932682444,0.36302687684060075,0.17846007023773872,0.21219343435762172,0.7158903026747447,0.6836536924087864,2.862821929738857e-06,4.824780617347299e-10,1.6329946344655731e-09,-4.8166043527924855e-09,0.007050100713968277,0.014035003259778023,0.03277931734919548,0.06255301088094711,59.35991287231445,54.35687379999945,379.322265625
64,4095,-0.5728546494529361,-0.2862209565740414,0.04600257255018703,1.0905075940505538,63,189,0.5913940668106079,0.5847181081771851,0.5,0.6114116907119751,0.24583551287651062,0.9873911142349243,0.9859051704406738,0.012608908116817474,0.014094822108745575,0.7235848645562298,0.3834844783148359,0.19902404548543112,0.21230695711108055,0.8135065052843155,0.6640855357285708,1.8668786196940346e-06,9.668632460413037e-10,1.9349123046960055e-09,-4.2987364746605475e-09,0.005761935841292143,0.029145177453756332,0.03157123178243637,0.04671788588166237,59.988189697265625,54.845123799997964,379.322265625
65,4158,-0.5727339964064341,-0.2871394039146484,0.046279012269916986,1.0909396678051622,63,189,0.5658964514732361,0.5592679977416992,0.5,0.5764604806900024,0.3128746747970581,0.9869932532310486,0.9864930510520935,0.013006724417209625,0.013506926596164703,0.7323187193226608,0.34113515521975857,0.1411276342069803,0.16652678228006534,0.695349033218017,0.6799711581932033,9.471525572735118e-07,4.699997011047875e-10,1.3538756581969801e-09,-5.059655768491501e-09,0.006488659884780645,0.013754956424236298,0.02715814858675003,0.06294041872024536,60.574886322021484,54.49453020000146,379.322265625
66,4221,-0.5715420056903173,-0.29426417700828067,0.04533309909322905,1.093695562352579,63,189,0.5846726298332214,0.578200101852417,0.5,0.609766960144043,0.27107641100883484,0.9876883029937744,0.9864215850830078,0.012311756610870361,0.01357840746641159,0.7154128008321385,0.35407824181085207,0.15168475442959642,0.17349570373663634,0.7596901906136178,0.6386115557857601,8.459226421564381e-07,6.147960061980945e-10,1.62356599245469e-09,-3.686122071699951e-09,0.007601320743560791,0.012369883246719837,0.02974354848265648,0.05050808936357498,59.39547348022461,54.82304970000041,379.322265625
67,4284,-0.5743432082827129,-0.28790807960525394,0.04597142179097448,1.1000960762538607,63,189,0.5750551819801331,0.5688430070877075,0.5,0.5852583646774292,0.2850375473499298,0.9881932735443115,0.9869579672813416,0.011806726455688477,0.013042032718658447,0.7156167686707807,0.3457451624055837,0.14261048590941316,0.16099339382333333,0.7267180760829763,0.6454107292376436,1.5117202565306798e-06,3.5319181070471786e-10,1.1872079953534493e-09,-3.0408668723343384e-09,0.004652018193155527,0.013264677487313747,0.02788332663476467,0.05870186537504196,60.48665237426758,54.42002380000122,379.322265625
68,4347,-0.5718702068404545,-0.298171624777809,0.045046870552358176,1.0835013203519992,63,189,0.5918649435043335,0.5860376358032227,0.5,0.6405806541442871,0.2731209099292755,0.9889379739761353,0.9877526760101318,0.01106201857328415,0.012247346341609955,0.7195114780980878,0.36712289558427896,0.17427987877362958,0.1891577128450959,0.7737045592802194,0.666875342601262,1.3719188700633822e-06,4.955559472974089e-10,1.895104138657882e-09,-3.1675993021949307e-09,0.005001163110136986,0.031003190204501152,0.028093891218304634,0.05398174002766609,59.90803146362305,54.47808019999866,379.322265625
69,4410,-0.5724181315255543,-0.2933789558669247,0.04447289875575474,1.08809158316365,63,189,0.5733362436294556,0.5675399303436279,0.5,0.597210168838501,0.3038651645183563,0.9888930320739746,0.9879216551780701,0.011107020080089569,0.012078329920768738,0.7537571167852939,0.3251951567367321,0.14516885415742148,0.16219278267832138,0.7497217340032247,0.6941397798077629,2.796383711256567e-06,3.4608990380578103e-10,2.1748176883288433e-09,-4.520754805927446e-09,0.00507799768820405,0.00993537250906229,0.03222828730940819,0.050538402050733566,60.9121208190918,54.71377679999932,379.322265625
70,4473,-0.5732314141969832,-0.30879943671996,0.0464242495714672,1.0894285762120808,63,189,0.584941029548645,0.5793143510818481,0.5,0.6066910624504089,0.2669270634651184,0.9892501831054688,0.9882432818412781,0.010749757289886475,0.011756695806980133,0.7213980787236789,0.36897757505606527,0.1734028195305503,0.18309606470303275,0.7591965817511771,0.6547015406106792,1.2334571692917962e-06,3.589096409396114e-10,1.5531741157321183e-09,-2.9638373280061774e-09,0.006581237073987722,0.0188862644135952,0.032067302614450455,0.053061503916978836,59.84102249145508,54.3246622000006,379.322265625
71,4536,-0.5734596763338361,-0.304422868070779,0.045624248092136686,1.082789692298445,63,189,0.5821083784103394,0.5766469836235046,0.5,0.6118191480636597,0.28338557481765747,0.9896525144577026,0.9885019063949585,0.010347515344619751,0.011498123407363892,0.7337079336465541,0.36193770195358527,0.18356297885986858,0.2209120069251716,0.7862672922191614,0.6618202024273062,1.6080086879810551e-06,4.763391183771649e-10,1.5531741157321183e-09,-2.4021533412563955e-09,0.006115790456533432,0.02351321280002594,0.029459889978170395,0.05218913406133652,59.85675048828125,54.31660550000015,379.322265625
72,4599,-0.5738456779056125,-0.29207945201132035,0.04553097001616917,1.0962331534693481,63,189,0.5866740345954895,0.5812876224517822,0.5,0.6146702766418457,0.2679740786552429,0.9897072315216064,0.9887470602989197,0.010292768478393555,0.01125294715166092,0.7335310773398005,0.36234028360447873,0.159936867685222,0.18374567270713613,0.7793623216588823,0.6438901207142338,2.630184098961763e-06,5.143371945254098e-10,9.313763078597835e-10,-3.10549055720524e-09,0.007827285677194595,0.018908033147454262,0.03033372014760971,0.051357101649045944,59.77722930908203,55.37356259999797,379.322265625
73,4662,-0.5731517814454579,-0.288598160737406,0.04558564669319561,1.0971010822467704,63,189,0.5793470144271851,0.5741537809371948,0.5,0.5924739837646484,0.27508580684661865,0.9901424050331116,0.9890846014022827,0.00985758751630783,0.010915450751781464,0.7241066732237894,0.35123999025921027,0.15142916439011211,0.16284976446152033,0.7291380303959147,0.6543772915848517,1.3583403415395878e-06,2.944758337186399e-10,1.0477394754250809e-09,-3.4664409703324967e-09,0.006214445922523737,0.020852496847510338,0.030604174360632896,0.057492293417453766,59.82730484008789,55.229769400000805,379.322265625
74,4725,-0.5743050783399551,-0.2822792820987247,0.04602829089003896,1.107625476897709,63,189,0.5869412422180176,0.5818068385124207,0.5,0.6003885269165039,0.252623587846756,0.9899196624755859,0.9895427227020264,0.010080315172672272,0.010457299649715424,0.7265381125608412,0.34514409414487246,0.1493017535911361,0.16616431464874065,0.7589063342854425,0.6594417403288607,1.8236273717775475e-06,4.007982582973635e-10,9.895452822018926e-10,-4.62134615269585e-09,0.007199727464467287,0.020216694101691246,0.02799384482204914,0.05522670969367027,60.412200927734375,54.37649330000204,379.322265625
75,4788,-0.5736961724266173,-0.2775125717990613,0.046458020865444156,1.1011228176651808,63,189,0.5748057961463928,0.5696405172348022,0.5,0.5373164415359497,0.2380933165550232,0.9903038740158081,0.9890350699424744,0.009696148335933685,0.010964900255203247,0.7004309946392947,0.3856760230324138,0.19198180409567334,0.21306043768957755,0.7452096902323706,0.6236923135784151,2.103665536878907e-06,4.876778639087192e-10,1.1699595047534548e-09,-4.559907696356734e-09,0.006117026321589947,0.014655151404440403,0.03888361155986786,0.056468669325113297,59.380859375,54.26588769999944,379.322265625
76,4851,-0.5735704359554109,-0.2869788313668872,0.04597100260711852,1.1020022119794572,63,189,0.5796976685523987,0.574792742729187,0.5,0.5719044804573059,0.253113716840744,0.9904868602752686,0.9898933172225952,0.009513162076473236,0.010106690227985382,0.7192159428805553,0.37755328561960805,0.18136403564382447,0.21601474994681008,0.7338958359606519,0.6624728459849194,1.925759306686814e-06,2.6323635355903277e-10,1.280568540096283e-09,-3.2684892620787034e-09,0.00821094959974289,0.022967644035816193,0.02639087848365307,0.05492576211690903,59.58055877685547,54.56585410000116,379.322265625
77,4914,-0.5747709387824649,-0.2854004831856521,0.04623189592172229,1.1049364483545696,63,189,0.5658621191978455,0.5611851215362549,0.5,0.6024429202079773,0.3389945328235626,0.991166353225708,0.9901257753372192,0.008833684027194977,0.009874187409877777,0.7379457287180415,0.34459916609735275,0.15935629452485567,0.18292232051643406,0.7538997431675124,0.6793381360548183,2.1584271507890662e-06,3.4696912676974653e-10,1.1999816708318135e-09,-2.83502229334347e-09,0.00830615870654583,0.016320861876010895,0.034261785447597504,0.05802140757441521,59.28150177001953,54.87499300000127,379.322265625
78,4977,-0.5734739473887852,-0.2863605820312702,0.045680686003632016,1.1102135462104958,63,189,0.5684524774551392,0.5638720393180847,0.5,0.5919070243835449,0.31809714436531067,0.991564154624939,0.9901140928268433,0.008435852825641632,0.009885862469673157,0.7381817801151198,0.32808024487509824,0.13809648527098783,0.15688165241598886,0.754452083542064,0.6612433847318215,1.0249146384921914e-06,3.4383833351055507e-10,7.765870578660591e-10,-2.674723157435223e-09,0.00688778143376112,0.01436365395784378,0.03086162358522415,0.05763440951704979,60.438621520996094,54.75121890000082,379.322265625
79,5040,-0.5737580921914842,-0.31060101951240865,0.04523870011880284,1.0961087257773787,63,189,0.5729137063026428,0.5685820579528809,0.5,0.600849986076355,0.3091951608657837,0.9918511509895325,0.9908220767974854,0.008148826658725739,0.009177960455417633,0.7234162050099368,0.3479987636632566,0.16607275137334307,0.18767106928289073,0.7435380465574322,0.6718464888617974,1.5105727584341366e-06,4.728852336837244e-10,1.4725502860585132e-09,-2.193158890564618e-09,0.00638936273753643,0.024565141648054123,0.026936333626508713,0.06075393781065941,59.733062744140625,54.92511789999844,379.322265625
80,5103,-0.5745264972959246,-0.28865768464784775,0.04540121034970359,1.1066013650288657,63,189,0.5881696343421936,0.5839247107505798,0.5,0.6080219149589539,0.2553434371948242,0.9920088052749634,0.9910116195678711,0.007991194725036621,0.008988387882709503,0.7142982637367,0.35554724625500883,0.1500673594774624,0.16028296016437815,0.7249535412215367,0.6382269198454668,1.0541972415012424e-06,4.177203515270782e-10,1.0014424644227404e-09,-3.455040150651556e-09,0.006102637387812138,0.02170431800186634,0.027649203315377235,0.06198884919285774,61.29830551147461,54.32446499999787,379.322265625
81,5166,-0.5741757759972225,-0.2920747582243864,0.046192263149552874,1.0993443531964822,63,189,0.5710536241531372,0.566901445388794,0.5,0.6016876697540283,0.3174731135368347,0.9921221733093262,0.991269052028656,0.00787787139415741,0.008730955421924591,0.7370210076100758,0.31799517282503387,0.13972122268964174,0.15450022867573893,0.7309364445546594,0.6639842731346313,1.4004322110849898e-06,2.72717911919745e-10,9.444181772174751e-10,-2.790957200768271e-09,0.005076079163700342,0.01225490216165781,0.03371121734380722,0.058525219559669495,61.22591781616211,54.49952040000062,379.322265625
82,5229,-0.5733095880538698,-0.28150637613402474,0.045321015552395864,1.098262506502646,63,189,0.5883245468139648,0.5841977000236511,0.5,0.566166877746582,0.2128688097000122,0.9921236634254456,0.9913691282272339,0.00787634402513504,0.00863087922334671,0.6984946583613605,0.36535097310592524,0.16189313808386088,0.18476086848462836,0.7107628024937845,0.6511632404787299,1.4082327197684208e-06,3.451125724172194e-10,1.079983503748632e-09,-3.844854693109575e-09,0.006221324671059847,0.01420137844979763,0.03417905047535896,0.059929896146059036,60.26077651977539,55.48478299999988,379.322265625
83,5292,-0.5747819183364747,-0.285875235442762,0.04619447183277872,1.1069142906754106,63,189,0.5822575688362122,0.5784000158309937,0.5,0.6023480296134949,0.27331769466400146,0.9928056001663208,0.9917641878128052,0.007194392383098602,0.008235812187194824,0.7251805635457313,0.3777471447874021,0.1955770969580343,0.21660263218082257,0.7978060965094279,0.6744185640027052,5.786032488686033e-07,3.7093911704191504e-10,1.0314423792686633e-09,-1.89703004265791e-09,0.007850038819015026,0.025930393487215042,0.030358508229255676,0.05126084014773369,58.877079010009766,54.16069820000121,379.322265625
84,5355,-0.5737815877747914,-0.29620841665873454,0.04601332261448815,1.1036226383592718,63,189,0.5915940403938293,0.5878007411956787,0.5,0.6335787773132324,0.26720255613327026,0.9928166270256042,0.992010235786438,0.007183395326137543,0.007989764213562012,0.723130387660904,0.3854354776124463,0.18338489311352393,0.21391881852496047,0.7967867225964556,0.6716428419880243,4.2401688915560953e-07,2.721228135405332e-10,1.0223691392602805e-09,-1.8962217003652056e-09,0.006567439530044794,0.024300722405314445,0.029442517086863518,0.045579735189676285,60.328399658203125,54.38285959999848,379.322265625
85,5418,-0.5743216332935152,-0.2944435498544148,0.046137616688769964,1.1060562127481692,63,189,0.5770965218544006,0.573480486869812,0.5,0.6231875419616699,0.31480151414871216,0.9933551549911499,0.9921809434890747,0.006644874811172485,0.007819026708602905,0.7364050167349445,0.3671011005068864,0.17631852941159265,0.1985936586848888,0.7874468399298244,0.6550956182848247,1.0951317790386383e-06,4.2267260426579167e-10,1.3416202938668558e-09,-2.7764763551955785e-09,0.004216471221297979,0.016213232651352882,0.02847573347389698,0.0443597286939621,60.51411819458008,55.06038339999941,379.322265625
86,5481,-0.5741753559263926,-0.2923911627795961,0.04579763782639352,1.1020614766569996,63,189,0.550610363483429,0.5469624400138855,0.5,0.5287131667137146,0.32627177238464355,0.9932205677032471,0.9921876192092896,0.006779462099075317,0.007812321186065674,0.6967379842902318,0.39555428376291135,0.20231422867870427,0.21602496776410196,0.7474003882054712,0.6514144873981571,2.0860088625340723e-06,3.571893138524466e-10,9.848110095882224e-10,-2.2325099802570783e-09,0.006155813578516245,0.013002626597881317,0.030753787606954575,0.05035239830613136,59.64375305175781,55.02341119999983,379.322265625
