update,old_loss_mean,new_loss_mean,delta_loss,old_test1_mean,new_test1_mean,delta_test1,old_test2_mean,new_test2_mean,delta_test2,old_test3_mean,new_test3_mean,delta_test3,old_test4_mean,new_test4_mean,delta_test4
10,0.34418555006638846,0.27035696506500245,-0.073828585001386,0.5670345127218055,0.3338531663020452,-0.2331813464197603,0.5389038874524651,0.46689880987008414,-0.07200507758238095,0.792516925396696,0.8185916761557261,0.026074750759030096,0.7971650597675428,0.8374551852544149,0.04029012548687205
11,0.33478639916807773,0.25981460412343343,-0.0749717950446443,0.5622885619436253,0.33176107952992123,-0.23052748241370408,0.5333987023074912,0.46366369823614756,-0.06973500407134364,0.8032801459799692,0.8347605367501577,0.03148039077018849,0.8082930056687936,0.853874146938324,0.04558114126953039
12,0.3261779577019011,0.25039491256078084,-0.07578304514112028,0.5576007771459591,0.33010007937749225,-0.22750069776846688,0.5280543802019749,0.46077894071737924,-0.06727543948459569,0.8127217972941153,0.849385945002238,0.03666414770812265,0.8180465684967718,0.8686108509699504,0.05056428247317857
13,0.3182913437947357,0.24208035071690878,-0.07621099307782694,0.5530066227354863,0.3286614219347636,-0.22434520080072268,0.5229030686924675,0.4580807695786158,-0.06482229911385168,0.8209899718016486,0.8621601899464925,0.041170218144843895,0.8265837820793853,0.8813400665918986,0.05475628451251324
14,0.31105434465693077,0.23483431736628216,-0.07622002729064861,0.5485371008722987,0.3272111788392067,-0.22132592203309198,0.5179656455107486,0.455366583665212,-0.06259906184553665,0.8282434049304054,0.8728274663289388,0.04458406139853344,0.8340717851992395,0.8918501377105713,0.05777835251133179
15,0.30439552552790045,0.2285194953282674,-0.07587603019963304,0.5442183210506158,0.32565322866042457,-0.21856509239019128,0.5132542211189979,0.4525669415791829,-0.06068727953981495,0.8346382961589136,0.8815578182538351,0.04691952209492145,0.8406732609102512,0.9003706494967143,0.05969738858646312
16,0.2982480931759346,0.22296386162439982,-0.07528423155153477,0.5400698910631461,0.3240164026618004,-0.2160534884013457,0.5087735495988415,0.44972848196824394,-0.059045067630597525,0.8403158688465463,0.8887513399124145,0.04843547106586821,0.8465342099434885,0.9073386788368225,0.06080446889333402
17,0.2925520033791819,0.21802062193552654,-0.07453138144365537,0.5361041231552905,0.3223696693778038,-0.21373445377748673,0.5045222367966395,0.44692889352639514,-0.0575933432702444,0.8453962361034627,0.8947919011116028,0.04939566500814008,0.8517782535117975,0.9131534695625305,0.06137521605073304
18,0.28725455991743964,0.21357922156651815,-0.0736753383509215,0.5323264271115848,0.3207726120948792,-0.21155381501670567,0.5004940662829489,0.44423064291477204,-0.05626342336817686,0.8499777848233548,0.8999677697817484,0.049989984958393574,0.8565064265567823,0.9181082169214885,0.061601790364706144
19,0.28231016649211454,0.20955735047658283,-0.07275281601553171,0.5287364894526504,0.3192635958393415,-0.2094728936133089,0.4966793927286662,0.4416718820730845,-0.05500751065558168,0.8541395696989749,0.9044804493586223,0.0503408796596474,0.8607998687702278,0.9224056243896485,0.06160575561942061
20,0.27767972451721074,0.2058921496073405,-0.07178757490987023,0.5253297451396138,0.3178627451260885,-0.20746700001352536,0.4930664558117114,0.4392711013555527,-0.053795354456158684,0.8579447386291762,0.9084701498349508,0.050525411205774584,0.8647234392457578,0.9261859774589538,0.06146253821319603
21,0.27332993365623115,0.2025340994199117,-0.07079583423631944,0.5220988053192608,0.3165775472919146,-0.20552125802734617,0.48964250480599036,0.43703339199225105,-0.05260911281373931,0.8614439110618595,0.9120365699132283,0.05059265885136888,0.8683292067666069,0.9295488278071086,0.061219621040501715
22,0.2692325976325227,0.19944326877593993,-0.06978932885658279,0.5190346733376073,0.31540760546922686,-0.20362706786838047,0.4863946853006375,0.43495577077070874,-0.05143891452992877,0.8646780668958792,0.915252681573232,0.0505746146773528,0.8716594024728803,0.9325670202573141,0.060907617784433765
23,0.26536396213656527,0.19658661286036175,-0.06877734927620352,0.5161276933524479,0.31434802363316217,-0.20177966971928574,0.4833106838491263,0.43303065598011015,-0.05028002786901614,0.867680841309765,0.9181734800338746,0.050492638724109584,0.8747487511377907,0.9352954983711242,0.06054674723333353
24,0.2617040837309424,0.19393670161565144,-0.06776738211529096,0.5133682351624016,0.3133915329972903,-0.19997670216511132,0.4803791499223184,0.43124818007151283,-0.04913096985080556,0.870480268020731,0.9208416302998861,0.05036136227915511,0.8776262367451337,0.9377768913904826,0.060150654645348856
25,0.2582362249612461,0.19147028923034667,-0.06676593573089942,0.5107471450703845,0.31252979387839636,-0.1982173511919882,0.4775899248095324,0.4295974522829056,-0.047992472526626806,0.873100063083829,0.9232909878094991,0.050190924725670105,0.8803164021841693,0.9400449752807617,0.05972857309659241
26,0.25494627734615416,0.1891675591468811,-0.06577871819927306,0.5082560020171297,0.31175427585840226,-0.19650172615872746,0.4749341112934745,0.4280675361553828,-0.046866575138091726,0.8755605481536494,0.9255489826202392,0.04998843446658985,0.8828402861248094,0.9421271800994873,0.0592868939746779
27,0.25182222230588047,0.18701159556706745,-0.06481062673881302,0.5058872204031013,0.31105663577715553,-0.19483058462594577,0.47240401995922515,0.4266478190819422,-0.04575620087728294,0.8778793030073536,0.9276382048924764,0.049758901885122775,0.885216088778047,0.9440460244814555,0.05882993570340844
28,0.2488536455986549,0.18498777945836384,-0.06386586614029105,0.5036340402509061,0.31042899936437607,-0.19320504088653,0.46999302892396266,0.42532839079697926,-0.0446646381269834,0.8800716234180508,0.9295775254567464,0.04950590203869565,0.8874596431784272,0.9458203315734863,0.058360688395059146
29,0.2460313212639455,0.18308335940043133,-0.06294796186351417,0.5014904428845678,0.30986412266890206,-0.19162632021566572,0.467695393051702,0.4240999579429626,-0.04359543510873937,0.8821508461557457,0.9313829779624939,0.049232131806748236,0.8895847535478247,0.9474659721056621,0.057881218557837344
30,0.24334687648292522,0.1812872846921285,-0.06205959179079673,0.49945102612197684,0.3093553587794304,-0.19009566734254646,0.4655060355284595,0.4229540963967641,-0.04255193913169536,0.8841285890811663,0.9330681880315145,0.04893959895034816,0.8916034481425836,0.9489965041478475,0.0573930560052639
31,0.24079254094488212,0.1795898636182149,-0.061202677326667204,0.4975108670407752,0.30889668812354404,-0.18861417891723115,0.46342034880142047,0.4218830893437068,-0.04153725945771369,0.8860149413614892,0.9346449534098308,0.04863001204834161,0.8935261810018218,0.9504235704739888,0.05689738947216705
32,0.23836097581344823,0.17798251310984295,-0.06037846270360528,0.49566539310901686,0.30848272144794464,-0.18718267166107222,0.461434024002864,0.42087997098763785,-0.04055405301522613,0.8878186272144336,0.936123518149058,0.04830489093462442,0.8953620055333492,0.951757276058197,0.05639527052484783
